seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
9,13,7129.0,-0.008291438213486681,5.317781540874731,TIME_LIMIT,67,0,0,48,0
9,13,9170.0,-0.008291438213486681,5.317781540874731,TIME_LIMIT,116,0,0,66,2
9,13,10316.0,0.015115337369295314,5.317781540874731,TIME_LIMIT,188,0,0,61,1
9,13,11005.0,0.015115337369295314,5.317781540874731,TIME_LIMIT,225,0,0,68,7
9,13,12008.0,0.03300147633403519,5.317781540874731,TIME_LIMIT,288,0,0,61,1
9,13,12727.0,0.03300147633403519,5.317781540874731,TIME_LIMIT,329,0,0,82,10
9,13,13943.0,0.051183468650478674,5.317781540874731,TIME_LIMIT,402,0,0,66,3
9,13,14780.0,0.051183468650478674,5.317781540874731,TIME_LIMIT,451,0,0,99,17
9,13,16022.0,0.06855030870771744,5.317781540874731,TIME_LIMIT,523,0,0,65,2
9,13,16723.0,0.06855030870771744,5.317781540874731,TIME_LIMIT,564,0,0,94,26
9,13,17871.0,0.08481341430691205,5.317781540874731,TIME_LIMIT,631,0,0,63,3
9,13,18761.0,0.08481341430691205,5.317781540874731,TIME_LIMIT,684,0,0,104,28
9,13,19891.0,0.10084281802683423,5.317781540874731,TIME_LIMIT,752,0,0,68,1
9,13,20734.0,0.10084281802683423,5.317781540874731,TIME_LIMIT,800,0,0,109,27
9,13,21988.0,0.11999454706614131,5.317781540874731,TIME_LIMIT,872,0,0,76,5
9,13,22901.0,0.11999454706614131,5.317781540874731,TIME_LIMIT,925,0,0,117,44
9,13,24308.0,0.14272414287141294,5.317781540874731,TIME_LIMIT,1004,0,0,77,10
9,13,25311.0,0.14272414287141294,5.317781540874731,TIME_LIMIT,1059,0,0,131,46
9,13,26831.0,0.15816198392357605,5.317781540874731,TIME_LIMIT,1143,0,0,70,2
9,13,27764.0,0.15816198392357605,5.317781540874731,TIME_LIMIT,1192,0,0,127,42
9,13,29210.0,0.17714079139179234,5.317781540874731,TIME_LIMIT,1274,0,0,76,7
9,13,30144.0,0.17714079139179234,5.317781540874731,TIME_LIMIT,1325,0,0,125,49
9,13,31663.0,0.20010760277528922,5.317781540874731,TIME_LIMIT,1412,0,0,88,19
9,13,32785.0,0.20010760277528922,5.317781540874731,TIME_LIMIT,1471,0,0,114,50
9,13,34293.0,0.23199921487796296,5.317781540874731,TIME_LIMIT,1556,0,0,88,10
9,13,35441.0,0.23199921487796296,5.317781540874731,TIME_LIMIT,1617,0,0,94,39
9,13,36977.0,0.28394249316371695,5.317781540874731,TIME_LIMIT,1701,0,0,102,18
9,13,38294.0,0.28394249316371695,5.317781540874731,TIME_LIMIT,1770,0,0,68,28
9,13,39757.0,0.3790338092554495,5.317781540874731,TIME_LIMIT,1850,0,0,100,34
9,13,41001.0,0.3790338092554495,5.317781540874731,TIME_LIMIT,1917,0,0,102,29
9,13,42395.0,0.4053262109904099,5.317781540874731,TIME_LIMIT,1993,0,0,106,36
9,13,43080.0,0.4053262109904099,5.317781540874731,TIME_LIMIT,2034,0,0,75,6
9,13,44089.0,0.42469123994502606,5.317781540874731,TIME_LIMIT,2100,0,0,55,0
