seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
2,7,7529.0,-0.00789803374379018,2.422008436770351,OPTIMAL,36,0,0,20,0
2,7,9266.0,-0.00789803374379018,2.422008436770351,OPTIMAL,62,0,0,24,1
2,7,9640.0,0.07904511713531205,2.422008436770351,OPTIMAL,89,0,0,19,1
2,7,9993.0,0.07904511713531205,2.422008436770351,OPTIMAL,112,0,0,22,5
2,7,10304.0,0.13983169850015753,2.422008436770351,OPTIMAL,135,0,0,19,0
2,7,10668.0,0.13983169850015753,2.422008436770351,OPTIMAL,158,0,0,26,7
2,7,10979.0,0.20524911373760288,2.422008436770351,OPTIMAL,181,0,0,17,3
2,7,11308.0,0.20524911373760288,2.422008436770351,OPTIMAL,203,0,0,21,11
2,7,11664.0,0.2960653138868446,2.422008436770351,OPTIMAL,228,0,0,18,3
2,7,12027.0,0.2960653138868446,2.422008436770351,OPTIMAL,252,0,0,26,8
2,7,12382.0,0.32624175823499824,2.422008436770351,OPTIMAL,275,0,0,17,1
2,7,12634.0,0.32624175823499824,2.422008436770351,OPTIMAL,292,0,0,18,1
2,7,12897.0,0.37475743174439036,2.422008436770351,OPTIMAL,311,0,0,13,0
2,7,13212.0,0.37475743174439036,2.422008436770351,OPTIMAL,331,0,0,29,8
2,7,13515.0,0.41102101655105744,2.422008436770351,OPTIMAL,352,0,0,13,5
2,7,13784.0,0.41102101655105744,2.422008436770351,OPTIMAL,370,0,0,16,1
2,7,14089.0,0.44029423425989633,2.422008436770351,OPTIMAL,391,0,0,14,2
2,7,14332.0,0.44029423425989633,2.422008436770351,OPTIMAL,407,0,0,23,5
2,7,14687.0,0.46279338837998146,2.422008436770351,OPTIMAL,430,0,0,18,2
2,7,14940.0,0.46279338837998146,2.422008436770351,OPTIMAL,447,0,0,18,2
2,7,15198.0,0.5002070912468018,2.422008436770351,OPTIMAL,467,0,0,9,1
2,7,15539.0,0.5002070912468018,2.422008436770351,OPTIMAL,487,0,0,17,6
2,7,15872.0,0.5003914379700708,2.422008436770351,OPTIMAL,510,0,0,22,4
