seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
7,5,7071.0,-0.00886031383317257,1.641858401427629,OPTIMAL,25,0,0,11,0
7,5,8624.0,-0.00886031383317257,1.641858401427629,OPTIMAL,42,0,0,13,0
7,5,8800.0,0.12243583886975132,1.641858401427629,OPTIMAL,57,0,0,7,1
7,5,8987.0,0.12243583886975132,1.641858401427629,OPTIMAL,71,0,0,15,1
7,5,9138.0,0.24130157954495057,1.641858401427629,OPTIMAL,85,0,0,8,0
7,5,9282.0,0.24130157954495057,1.641858401427629,OPTIMAL,95,0,0,8,3
7,5,9409.0,0.2985973418952656,1.641858401427629,OPTIMAL,107,0,0,7,0
7,5,9500.0,0.2985973418952656,1.641858401427629,OPTIMAL,116,0,0,6,2
7,5,9561.0,0.36607155016275944,1.641858401427629,OPTIMAL,121,0,0,2,0
7,5,9659.0,0.36607155016275944,1.641858401427629,OPTIMAL,130,0,0,7,3
7,5,9835.0,0.3982826115627418,1.641858401427629,OPTIMAL,144,0,0,9,1
7,5,9937.0,0.3982826115627418,1.641858401427629,OPTIMAL,155,0,0,5,1
7,5,9992.0,0.44908396463660705,1.641858401427629,OPTIMAL,164,0,0,4,0
7,5,10124.0,0.44908396463660705,1.641858401427629,OPTIMAL,174,0,0,6,1
7,5,10188.0,0.5626295628498652,1.641858401427629,OPTIMAL,181,0,0,3,2
7,5,10243.0,0.5626295628498652,1.641858401427629,OPTIMAL,189,0,0,4,0
7,5,10342.0,0.5754455083439208,1.641858401427629,OPTIMAL,197,0,0,4,1
7,5,10383.0,0.5754455083439208,1.641858401427629,OPTIMAL,203,0,0,4,1
7,5,10452.0,0.633908939577309,1.641858401427629,OPTIMAL,210,0,0,4,1
7,5,10617.0,0.633908939577309,1.641858401427629,OPTIMAL,221,0,0,6,0
7,5,10668.0,0.6601673395526556,1.641858401427629,OPTIMAL,229,0,0,3,0
7,5,10831.0,0.6601673395526556,1.641858401427629,OPTIMAL,241,0,0,10,2
7,5,10910.0,0.7002697349955564,1.641858401427629,OPTIMAL,250,0,0,3,1
7,5,10932.0,0.7002697349955564,1.641858401427629,OPTIMAL,257,0,0,2,0
7,5,10943.0,0.7170531192757388,1.641858401427629,OPTIMAL,263,0,0,1,0
7,5,11077.0,0.7170531192757388,1.641858401427629,OPTIMAL,273,0,0,8,1
7,5,11124.0,0.7286991412587682,1.641858401427629,OPTIMAL,281,0,0,3,0
7,5,11202.0,0.7286991412587682,1.641858401427629,OPTIMAL,289,0,0,4,0
7,5,11278.0,0.7471809684980882,1.641858401427629,OPTIMAL,296,0,0,3,2
7,5,11299.0,0.7471809684980882,1.641858401427629,OPTIMAL,301,0,0,2,0
7,5,11312.0,0.7505042540488516,1.641858401427629,OPTIMAL,307,0,0,1,0
7,5,11411.0,0.7505042540488516,1.641858401427629,OPTIMAL,318,0,0,5,0
7,5,11495.0,0.7737714896053295,1.641858401427629,OPTIMAL,325,0,0,4,0
7,5,11591.0,0.7737714896053295,1.641858401427629,OPTIMAL,333,0,0,5,1
7,5,11651.0,0.7959233867745267,1.641858401427629,OPTIMAL,342,0,0,3,0
7,5,11739.0,0.7959233867745267,1.641858401427629,OPTIMAL,351,0,0,5,0
7,5,11781.0,0.8260095021898286,1.641858401427629,OPTIMAL,359,0,0,4,1
7,5,11796.0,0.8260095021898286,1.641858401427629,OPTIMAL,364,0,0,2,1
7,5,11807.0,0.8407351788061226,1.641858401427629,OPTIMAL,369,0,0,1,0
7,5,11820.0,0.8407351788061226,1.641858401427629,OPTIMAL,374,0,0,2,1
7,5,11829.0,0.8481072639955989,1.641858401427629,OPTIMAL,379,0,0,1,0
7,5,11835.0,0.8481072639955989,1.641858401427629,OPTIMAL,382,0,0,1,0
7,5,11840.0,0.8868243838805567,1.641858401427629,OPTIMAL,385,0,0,1,0
7,5,11847.0,0.8868243838805567,1.641858401427629,OPTIMAL,388,0,0,1,0
7,5,11855.0,0.9123471989228705,1.641858401427629,OPTIMAL,392,0,0,1,0
7,5,11920.0,0.9123471989228705,1.641858401427629,OPTIMAL,398,0,0,3,1
7,5,11989.0,0.9190241179910068,1.641858401427629,OPTIMAL,404,0,0,4,0
7,5,12005.0,0.9190241179910068,1.641858401427629,OPTIMAL,409,0,0,2,1
7,5,12012.0,0.9473276545697908,1.641858401427629,OPTIMAL,414,0,0,1,0
7,5,12070.0,0.9473276545697908,1.641858401427629,OPTIMAL,420,0,0,4,1
7,5,12111.0,0.948460372368955,1.641858401427629,OPTIMAL,427,0,0,3,2
7,5,12191.0,0.948460372368955,1.641858401427629,OPTIMAL,435,0,0,3,1
7,5,12237.0,0.9744235422612533,1.641858401427629,OPTIMAL,442,0,0,4,1
7,5,12245.0,0.9744235422612533,1.641858401427629,OPTIMAL,446,0,0,1,1
7,5,12254.0,0.9828587125226224,1.641858401427629,OPTIMAL,450,0,0,1,0
7,5,12265.0,0.9828587125226224,1.641858401427629,OPTIMAL,455,0,0,2,0
7,5,12273.0,0.9907352418882389,1.641858401427629,OPTIMAL,461,0,0,1,0
7,5,12287.0,0.9907352418882389,1.641858401427629,OPTIMAL,467,0,0,2,1
7,5,12294.0,0.9951390497491828,1.641858401427629,OPTIMAL,472,0,0,1,0
7,5,12301.0,0.9951390497491828,1.641858401427629,OPTIMAL,476,0,0,1,1
7,5,12306.0,1.0089002491526426,1.641858401427629,OPTIMAL,479,0,0,1,0
7,5,12318.0,1.0089002491526426,1.641858401427629,OPTIMAL,486,0,0,2,0
7,5,12326.0,1.0479916547998955,1.641858401427629,OPTIMAL,491,0,0,1,0
7,5,12338.0,1.0479916547998955,1.641858401427629,OPTIMAL,497,0,0,2,1
7,5,12347.0,1.092629110894549,1.641858401427629,OPTIMAL,503,0,0,1,0
7,5,12352.0,1.092629110894549,1.641858401427629,OPTIMAL,506,0,0,1,1
7,5,12359.0,1.115527304751582,1.641858401427629,OPTIMAL,510,0,0,1,0
7,5,12367.0,1.115527304751582,1.641858401427629,OPTIMAL,515,0,0,2,0
7,5,12375.0,1.1219572939851827,1.641858401427629,OPTIMAL,521,0,0,1,0
7,5,12387.0,1.1219572939851827,1.641858401427629,OPTIMAL,528,0,0,2,0
7,5,12392.0,1.1268777357494393,1.641858401427629,OPTIMAL,532,0,0,1,1
7,5,12398.0,1.1268777357494393,1.641858401427629,OPTIMAL,535,0,0,1,0
7,5,12405.0,1.150509096314286,1.641858401427629,OPTIMAL,539,0,0,1,0
7,5,12416.0,1.150509096314286,1.641858401427629,OPTIMAL,545,0,0,2,0
7,5,12424.0,1.1555017512206436,1.641858401427629,OPTIMAL,550,0,0,1,0
7,5,12430.0,1.1555017512206436,1.641858401427629,OPTIMAL,554,0,0,1,1
7,5,12436.0,1.1577813552448029,1.641858401427629,OPTIMAL,558,0,0,1,0
7,5,12444.0,1.1577813552448029,1.641858401427629,OPTIMAL,562,0,0,1,0
7,5,12448.0,1.1603147618009817,1.641858401427629,OPTIMAL,564,0,0,1,0
7,5,12467.0,1.1603147618009817,1.641858401427629,OPTIMAL,566,0,0,1,0
7,5,12525.0,1.1661208395365135,1.641858401427629,OPTIMAL,568,0,0,1,0
7,5,12537.0,1.1661208395365135,1.641858401427629,OPTIMAL,575,0,0,2,0
7,5,12544.0,1.1666448276245478,1.641858401427629,OPTIMAL,580,0,0,1,0
7,5,12557.0,1.1666448276245478,1.641858401427629,OPTIMAL,586,0,0,2,0
7,5,12565.0,1.169569207944349,1.641858401427629,OPTIMAL,592,0,0,1,0
7,5,12574.0,1.169569207944349,1.641858401427629,OPTIMAL,597,0,0,2,1
7,5,12582.0,1.1956161040317985,1.641858401427629,OPTIMAL,602,0,0,1,0
7,5,12593.0,1.1956161040317985,1.641858401427629,OPTIMAL,608,0,0,2,2
7,5,12600.0,1.2034263543383028,1.641858401427629,OPTIMAL,613,0,0,1,0
7,5,12604.0,1.2034263543383028,1.641858401427629,OPTIMAL,615,0,0,1,0
7,5,12610.0,1.205557201087915,1.641858401427629,OPTIMAL,619,0,0,1,0
7,5,12613.0,1.205557201087915,1.641858401427629,OPTIMAL,621,0,0,1,0
7,5,12616.0,1.2185189143067532,1.641858401427629,OPTIMAL,623,0,0,1,0
7,5,12620.0,1.2185189143067532,1.641858401427629,OPTIMAL,625,0,0,1,0
7,5,12623.0,1.2476348657151342,1.641858401427629,OPTIMAL,627,0,0,1,0
7,5,12627.0,1.2476348657151342,1.641858401427629,OPTIMAL,629,0,0,1,0
7,5,12631.0,1.253406971931777,1.641858401427629,OPTIMAL,631,0,0,1,0
7,5,12634.0,1.253406971931777,1.641858401427629,OPTIMAL,633,0,0,1,0
7,5,12637.0,1.2535971957049248,1.641858401427629,OPTIMAL,635,0,0,1,0
7,5,12648.0,1.2535971957049248,1.641858401427629,OPTIMAL,641,0,0,2,0
7,5,12654.0,1.274135107832477,1.641858401427629,OPTIMAL,645,0,0,2,0
7,5,12658.0,1.274135107832477,1.641858401427629,OPTIMAL,647,0,0,1,0
7,5,12661.0,1.281564932353402,1.641858401427629,OPTIMAL,649,0,0,1,0
7,5,12667.0,1.281564932353402,1.641858401427629,OPTIMAL,653,0,0,2,0
7,5,12673.0,1.2862241291143126,1.641858401427629,OPTIMAL,657,0,0,1,0
7,5,12678.0,1.2862241291143126,1.641858401427629,OPTIMAL,660,0,0,2,0
7,5,12684.0,1.289442508322137,1.641858401427629,OPTIMAL,664,0,0,2,0
7,5,12688.0,1.289442508322137,1.641858401427629,OPTIMAL,666,0,0,1,0
7,5,12691.0,1.2906357277686027,1.641858401427629,OPTIMAL,668,0,0,1,0
7,5,12694.0,1.2906357277686027,1.641858401427629,OPTIMAL,670,0,0,1,0
7,5,12698.0,1.3100633135139115,1.641858401427629,OPTIMAL,672,0,0,1,0
7,5,12702.0,1.3100633135139115,1.641858401427629,OPTIMAL,675,0,0,2,0
7,5,12709.0,1.3102610897112947,1.641858401427629,OPTIMAL,679,0,0,2,0
7,5,12715.0,1.3102610897112947,1.641858401427629,OPTIMAL,683,0,0,2,1
7,5,12721.0,1.3143577120682197,1.641858401427629,OPTIMAL,687,0,0,2,0
7,5,12730.0,1.3143577120682197,1.641858401427629,OPTIMAL,692,0,0,2,0
7,5,12735.0,1.3190648085995966,1.641858401427629,OPTIMAL,696,0,0,2,0
7,5,12740.0,1.3190648085995966,1.641858401427629,OPTIMAL,698,0,0,2,0
7,5,12746.0,1.3208691968759516,1.641858401427629,OPTIMAL,702,0,0,2,0
7,5,12750.0,1.3208691968759516,1.641858401427629,OPTIMAL,704,0,0,1,0
7,5,12753.0,1.3214036630020667,1.641858401427629,OPTIMAL,706,0,0,1,1
7,5,12758.0,1.3214036630020667,1.641858401427629,OPTIMAL,709,0,0,2,0
7,5,12765.0,1.336357854131236,1.641858401427629,OPTIMAL,713,0,0,2,0
7,5,12769.0,1.336357854131236,1.641858401427629,OPTIMAL,715,0,0,1,0
7,5,12773.0,1.3413084472715804,1.641858401427629,OPTIMAL,717,0,0,1,0
7,5,12785.0,1.3413084472715804,1.641858401427629,OPTIMAL,723,0,0,2,0
7,5,12794.0,1.3578714734394548,1.641858401427629,OPTIMAL,728,0,0,2,0
7,5,12801.0,1.3578714734394548,1.641858401427629,OPTIMAL,732,0,0,2,2
