seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
8,11,7129.0,-0.009654058708061306,4.4467742786694595,TIME_LIMIT,54,0,0,36,0
8,11,8956.0,-0.009654058708061306,4.4467742786694595,TIME_LIMIT,93,0,0,51,3
8,11,9623.0,0.017658166952043843,4.4467742786694595,TIME_LIMIT,149,0,0,43,1
8,11,10107.0,0.017658166952043843,4.4467742786694595,TIME_LIMIT,188,0,0,64,3
8,11,10696.0,0.04855538115311496,4.4467742786694595,TIME_LIMIT,240,0,0,46,1
8,11,11253.0,0.04855538115311496,4.4467742786694595,TIME_LIMIT,285,0,0,72,8
8,11,11941.0,0.07464716369344306,4.4467742786694595,TIME_LIMIT,345,0,0,54,3
8,11,12499.0,0.07464716369344306,4.4467742786694595,TIME_LIMIT,380,0,0,66,11
8,11,13366.0,0.10200517479012605,4.4467742786694595,TIME_LIMIT,438,0,0,53,4
8,11,13848.0,0.10200517479012605,4.4467742786694595,TIME_LIMIT,475,0,0,66,9
8,11,14594.0,0.13606776534042922,4.4467742786694595,TIME_LIMIT,525,0,0,58,4
8,11,15107.0,0.13606776534042922,4.4467742786694595,TIME_LIMIT,564,0,0,65,11
8,11,15989.0,0.1736410491484244,4.4467742786694595,TIME_LIMIT,620,0,0,51,8
8,11,16527.0,0.1736410491484244,4.4467742786694595,TIME_LIMIT,661,0,0,73,12
8,11,17379.0,0.21270068439329184,4.4467742786694595,TIME_LIMIT,718,0,0,56,6
8,11,17938.0,0.21270068439329184,4.4467742786694595,TIME_LIMIT,760,0,0,71,13
8,11,18873.0,0.26216895971767656,4.4467742786694595,TIME_LIMIT,822,0,0,58,7
8,11,19627.0,0.26216895971767656,4.4467742786694595,TIME_LIMIT,865,0,0,51,10
8,11,20477.0,0.35555381025529353,4.4467742786694595,TIME_LIMIT,922,0,0,56,5
8,11,21256.0,0.35555381025529353,4.4467742786694595,TIME_LIMIT,972,0,0,66,17
8,11,22019.0,0.4118118353650339,4.4467742786694595,TIME_LIMIT,1021,0,0,66,11
8,11,22346.0,0.4118118353650339,4.4467742786694595,TIME_LIMIT,1049,0,0,49,1
8,11,22850.0,0.4200825349457288,4.4467742786694595,TIME_LIMIT,1096,0,0,38,1
