seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
5,12,5834.0,-0.00781964669045993,4.876542478606667,TIME_LIMIT,61,0,0,43,0
5,12,7056.0,-0.00781964669045993,4.876542478606667,TIME_LIMIT,101,0,0,55,6
5,12,7103.0,0.021501794374352897,4.876542478606667,TIME_LIMIT,158,0,0,42,0
5,12,7129.0,0.021501794374352897,4.876542478606667,TIME_LIMIT,198,0,0,62,8
5,12,7165.0,0.05156847941144893,4.876542478606667,TIME_LIMIT,256,0,0,51,1
5,12,7194.0,0.05156847941144893,4.876542478606667,TIME_LIMIT,296,0,0,74,9
5,12,7236.0,0.07464734120277576,4.876542478606667,TIME_LIMIT,356,0,0,56,5
5,12,7274.0,0.07464734120277576,4.876542478606667,TIME_LIMIT,400,0,0,86,13
5,12,7326.0,0.09593472774705604,4.876542478606667,TIME_LIMIT,463,0,0,53,3
5,12,7358.0,0.09593472774705604,4.876542478606667,TIME_LIMIT,501,0,0,91,18
5,12,7432.0,0.11369415991975312,4.876542478606667,TIME_LIMIT,570,0,0,64,2
5,12,7481.0,0.11369415991975312,4.876542478606667,TIME_LIMIT,614,0,0,100,22
5,12,7549.0,0.1323942133293319,4.876542478606667,TIME_LIMIT,686,0,0,61,6
5,12,7602.0,0.1323942133293319,4.876542478606667,TIME_LIMIT,731,0,0,108,28
5,12,7663.0,0.15168858839675944,4.876542478606667,TIME_LIMIT,800,0,0,64,2
5,12,7701.0,0.15168858839675944,4.876542478606667,TIME_LIMIT,837,0,0,101,30
5,12,7781.0,0.17327181696910754,4.876542478606667,TIME_LIMIT,907,0,0,66,5
5,12,7849.0,0.17327181696910754,4.876542478606667,TIME_LIMIT,949,0,0,110,30
5,12,7908.0,0.19146864815279827,4.876542478606667,TIME_LIMIT,1018,0,0,72,14
5,12,7975.0,0.19146864815279827,4.876542478606667,TIME_LIMIT,1065,0,0,109,40
5,12,8045.0,0.21031073664298572,4.876542478606667,TIME_LIMIT,1134,0,0,61,4
5,12,8106.0,0.21031073664298572,4.876542478606667,TIME_LIMIT,1178,0,0,109,42
