seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
5,4,6469.0,-0.005327484604679704,0.966924818610073,OPTIMAL,19,0,0,7,0
5,4,7768.0,-0.005327484604679704,0.966924818610073,OPTIMAL,27,0,0,5,1
5,4,7769.0,0.2229149772120833,0.966924818610073,OPTIMAL,35,0,0,4,0
5,4,7769.0,0.2229149772120833,0.966924818610073,OPTIMAL,40,0,0,2,0
5,4,7769.0,0.23018642763511385,0.966924818610073,OPTIMAL,44,0,0,1,0
5,4,7770.0,0.23018642763511385,0.966924818610073,OPTIMAL,55,0,0,3,2
5,4,7770.0,0.4200110379454636,0.966924818610073,OPTIMAL,63,0,0,4,0
5,4,7770.0,0.4200110379454636,0.966924818610073,OPTIMAL,69,0,0,3,2
5,4,7771.0,0.5005208973207416,0.966924818610073,OPTIMAL,75,0,0,3,0
5,4,7832.0,0.5005208973207416,0.966924818610073,OPTIMAL,77,0,0,1,0
5,4,7833.0,0.5336122080231207,0.966924818610073,OPTIMAL,79,0,0,1,0
5,4,7833.0,0.5336122080231207,0.966924818610073,OPTIMAL,84,0,0,2,0
5,4,7833.0,0.6080211952004355,0.966924818610073,OPTIMAL,86,0,0,1,0
5,4,7833.0,0.6080211952004355,0.966924818610073,OPTIMAL,91,0,0,2,0
5,4,7833.0,0.7700730078403628,0.966924818610073,OPTIMAL,96,0,0,1,0
5,4,7834.0,0.7700730078403628,0.966924818610073,OPTIMAL,101,0,0,4,2
5,4,7834.0,0.7745263418892111,0.966924818610073,OPTIMAL,105,0,0,2,0
5,4,7834.0,0.7745263418892111,0.966924818610073,OPTIMAL,109,0,0,4,0
5,4,7834.0,0.8311933414266213,0.966924818610073,OPTIMAL,112,0,0,2,0
5,4,7834.0,0.8311933414266213,0.966924818610073,OPTIMAL,116,0,0,2,0
5,4,7834.0,0.8690266415871354,0.966924818610073,OPTIMAL,119,0,0,2,0
5,4,7834.0,0.8690266415871354,0.966924818610073,OPTIMAL,121,0,0,1,0
5,4,7834.0,0.9638786654857223,0.966924818610073,OPTIMAL,123,0,0,1,0
