seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
2,6,5011.0,-0.005472745384956488,2.122952608153448,OPTIMAL,28,0,0,11,0
2,6,5994.0,-0.005472745384956488,2.122952608153448,OPTIMAL,53,0,0,20,1
2,6,5994.0,0.07615204268068221,2.122952608153448,OPTIMAL,71,0,0,13,2
2,6,5996.0,0.07615204268068221,2.122952608153448,OPTIMAL,88,0,0,15,4
2,6,5997.0,0.17974361387673246,2.122952608153448,OPTIMAL,109,0,0,16,0
2,6,6024.0,0.17974361387673246,2.122952608153448,OPTIMAL,128,0,0,14,2
2,6,6025.0,0.2827834177506063,2.122952608153448,OPTIMAL,146,0,0,13,3
2,6,6027.0,0.2827834177506063,2.122952608153448,OPTIMAL,165,0,0,13,2
2,6,6028.0,0.3657647674951397,2.122952608153448,OPTIMAL,182,0,0,16,3
2,6,6029.0,0.3657647674951397,2.122952608153448,OPTIMAL,194,0,0,11,1
2,6,6029.0,0.3933173477195643,2.1145685362704825,OPTIMAL,209,0,0,7,0
2,6,6030.0,0.3933173477195643,2.1145685362704825,OPTIMAL,220,0,0,12,1
2,6,6031.0,0.4241398336637729,2.1116520376273074,OPTIMAL,236,0,0,5,0
2,6,6033.0,0.4241398336637729,2.1116520376273074,OPTIMAL,255,0,0,17,2
2,6,6034.0,0.4583295731292957,2.1116520376273074,OPTIMAL,273,0,0,14,2
2,6,6034.0,0.4583295731292957,2.1116520376273074,OPTIMAL,288,0,0,11,1
2,6,6035.0,0.47269046540813414,2.1116520376273074,OPTIMAL,303,0,0,6,4
2,6,6036.0,0.47269046540813414,2.1116520376273074,OPTIMAL,317,0,0,11,1
2,6,6037.0,0.525856600713554,2.1116520376273074,OPTIMAL,335,0,0,7,4
2,6,6038.0,0.525856600713554,2.1116520376273074,OPTIMAL,349,0,0,12,4
2,6,6039.0,0.5389238195948346,2.1116520376273074,OPTIMAL,363,0,0,7,1
2,6,6039.0,0.5389238195948346,2.1116520376273074,OPTIMAL,378,0,0,9,1
2,6,6040.0,0.5451603200368104,2.1116520376273074,OPTIMAL,392,0,0,6,3
2,6,6041.0,0.5451603200368104,2.1116520376273074,OPTIMAL,405,0,0,8,2
2,6,6041.0,0.612609419740239,2.1116520376273074,OPTIMAL,418,0,0,8,1
2,6,6042.0,0.612609419740239,2.1116520376273074,OPTIMAL,432,0,0,13,3
