seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
1,8,7524.0,-0.0061279148128689145,2.945462296000544,OPTIMAL,43,0,0,28,0
1,8,9428.0,-0.0061279148128689145,2.945462296000544,OPTIMAL,71,0,0,32,3
1,8,9977.0,0.03764490079746751,2.945462296000544,OPTIMAL,106,0,0,25,0
1,8,10368.0,0.03764490079746751,2.945462296000544,OPTIMAL,130,0,0,30,4
1,8,10884.0,0.09498896783087273,2.945462296000544,OPTIMAL,162,0,0,22,3
1,8,11330.0,0.09498896783087273,2.945462296000544,OPTIMAL,189,0,0,31,4
1,8,11869.0,0.16885236937695336,2.945462296000544,OPTIMAL,221,0,0,31,4
1,8,12325.0,0.16885236937695336,2.945462296000544,OPTIMAL,249,0,0,36,6
1,8,12862.0,0.2275521426474723,2.945462296000544,OPTIMAL,282,0,0,31,1
1,8,13267.0,0.2275521426474723,2.945462296000544,OPTIMAL,307,0,0,29,7
1,8,13859.0,0.28335196083755093,2.945462296000544,OPTIMAL,343,0,0,28,0
1,8,14348.0,0.28335196083755093,2.945462296000544,OPTIMAL,369,0,0,23,10
1,8,14785.0,0.39096964917484245,2.945462296000544,OPTIMAL,396,0,0,31,4
1,8,15241.0,0.39096964917484245,2.945462296000544,OPTIMAL,424,0,0,31,8
1,8,15720.0,0.4051457050604472,2.945462296000544,OPTIMAL,454,0,0,31,2
1,8,16053.0,0.4051457050604472,2.945462296000544,OPTIMAL,475,0,0,28,0
1,8,16527.0,0.4117451737285555,2.8942452574246302,OPTIMAL,506,0,0,19,1
1,8,16850.0,0.4117451737285555,2.8942452574246302,OPTIMAL,527,0,0,25,3
1,8,17287.0,0.43642770428684563,2.8942452574246302,OPTIMAL,555,0,0,21,1
1,8,17650.0,0.43642770428684563,2.8942452574246302,OPTIMAL,578,0,0,25,8
1,8,18141.0,0.45402744475636303,2.8942452574246302,OPTIMAL,610,0,0,22,0
1,8,18484.0,0.45402744475636303,2.8942452574246302,OPTIMAL,631,0,0,30,3
1,8,18863.0,0.4592935478718422,2.8942452574246302,OPTIMAL,656,0,0,17,1
1,8,19293.0,0.4592935478718422,2.8942452574246302,OPTIMAL,682,0,0,32,4
1,8,19691.0,0.4765899044748588,2.8942452574246302,OPTIMAL,708,0,0,20,2
1,8,20080.0,0.4765899044748588,2.8942452574246302,OPTIMAL,732,0,0,28,8
1,8,20454.0,0.5056457917959823,2.8942452574246302,OPTIMAL,756,0,0,25,2
1,8,20752.0,0.5056457917959823,2.8942452574246302,OPTIMAL,775,0,0,29,3
1,8,21152.0,0.5133954207529754,2.8942452574246302,OPTIMAL,801,0,0,16,1
1,8,21499.0,0.5133954207529754,2.8942452574246302,OPTIMAL,823,0,0,32,6
1,8,22004.0,0.5328013404607307,2.8942452574246302,OPTIMAL,854,0,0,20,2
1,8,22279.0,0.5328013404607307,2.8942452574246302,OPTIMAL,871,0,0,28,8
1,8,22639.0,0.5536374343573964,2.8942452574246302,OPTIMAL,894,0,0,22,3
1,8,22936.0,0.5536374343573964,2.8942452574246302,OPTIMAL,913,0,0,30,3
1,8,23328.0,0.5602227122397878,2.8942452574246302,OPTIMAL,937,0,0,18,2
1,8,23630.0,0.5602227122397878,2.8942452574246302,OPTIMAL,956,0,0,25,3
1,8,23976.0,0.5648039270878753,2.8942452574246302,OPTIMAL,978,0,0,18,5
1,8,24278.0,0.5648039270878753,2.8942452574246302,OPTIMAL,997,0,0,22,10
1,8,24649.0,0.5980328286658175,2.8942452574246302,OPTIMAL,1020,0,0,16,1
1,8,25065.0,0.5980328286658175,2.8942452574246302,OPTIMAL,1044,0,0,31,5
1,8,25505.0,0.6126530584925424,2.8942452574246302,OPTIMAL,1071,0,0,22,0
1,8,25864.0,0.6126530584925424,2.8942452574246302,OPTIMAL,1094,0,0,22,8
1,8,26349.0,0.6164387702489852,2.8942452574246302,OPTIMAL,1124,0,0,22,0
1,8,26679.0,0.6164387702489852,2.8942452574246302,OPTIMAL,1145,0,0,19,8
1,8,27067.0,0.6396749436585759,2.8942452574246302,OPTIMAL,1169,0,0,21,4
1,8,27438.0,0.6396749436585759,2.8942452574246302,OPTIMAL,1192,0,0,27,2
