seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
2,3,5322.0,-0.006108890248239567,0.5790167009153805,OPTIMAL,11,0,0,3,0
2,3,6381.0,-0.006108890248239567,0.5790167009153805,OPTIMAL,17,0,0,3,0
2,3,6381.0,0.27321934851495155,0.5790167009153805,OPTIMAL,21,0,0,1,0
2,3,6381.0,0.27321934851495155,0.5790167009153805,OPTIMAL,26,0,0,1,0
2,3,6392.0,0.29928460658760936,0.5790167009153805,OPTIMAL,28,0,0,1,0
2,3,6392.0,0.29928460658760936,0.5790167009153805,OPTIMAL,30,0,0,1,0
2,3,6437.0,0.5285935869074087,0.5790167009153805,OPTIMAL,32,0,0,1,0
2,3,6437.0,0.5285935869074087,0.5790167009153805,OPTIMAL,34,0,0,1,0
2,3,6437.0,0.5790167009153805,0.5790167009153805,OPTIMAL,39,0,0,2,0
