seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
5,3,6895.0,-0.004533722427628034,0.5333361993474728,OPTIMAL,11,0,0,3,0
5,3,8225.0,-0.004533722427628034,0.5333361993474728,OPTIMAL,17,0,0,3,0
5,3,8230.0,0.224312627166406,0.5333361993474728,OPTIMAL,21,0,0,1,0
5,3,8245.0,0.224312627166406,0.5333361993474728,OPTIMAL,23,0,0,1,0
5,3,8300.0,0.41621632505312495,0.5333361993474728,OPTIMAL,25,0,0,1,0
5,3,8305.0,0.41621632505312495,0.5333361993474728,OPTIMAL,28,0,0,3,0
5,3,8308.0,0.5333361993474728,0.5333361993474728,OPTIMAL,30,0,0,1,0
