seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
2,13,5894.0,-0.005507751845175541,5.323910494962926,TIME_LIMIT,85,0,0,63,0
2,13,7211.0,-0.005507751845175541,5.323910494962926,TIME_LIMIT,134,0,0,87,2
2,13,7302.0,0.01667386692689915,5.323910494962926,TIME_LIMIT,199,0,0,55,1
2,13,7341.0,0.01667386692689915,5.323910494962926,TIME_LIMIT,238,0,0,95,9
2,13,7412.0,0.03221431720629606,5.323910494962926,TIME_LIMIT,304,0,0,56,1
2,13,7465.0,0.03221431720629606,5.323910494962926,TIME_LIMIT,347,0,0,94,17
2,13,7554.0,0.052162086868818965,5.323910494962926,TIME_LIMIT,417,0,0,62,2
2,13,7637.0,0.052162086868818965,5.323910494962926,TIME_LIMIT,471,0,0,108,25
2,13,7723.0,0.073748080071239,5.323910494962926,TIME_LIMIT,539,0,0,69,4
2,13,7800.0,0.073748080071239,5.323910494962926,TIME_LIMIT,581,0,0,115,28
2,13,7902.0,0.09167631138934437,5.323910494962926,TIME_LIMIT,658,0,0,72,5
2,13,7973.0,0.09167631138934437,5.323910494962926,TIME_LIMIT,698,0,0,124,30
2,13,8064.0,0.10841280082351902,5.323910494962926,TIME_LIMIT,769,0,0,62,6
2,13,8153.0,0.10841280082351902,5.323910494962926,TIME_LIMIT,814,0,0,114,35
2,13,8281.0,0.12575982648483408,5.323910494962926,TIME_LIMIT,898,0,0,74,6
2,13,8373.0,0.12575982648483408,5.323910494962926,TIME_LIMIT,949,0,0,116,37
2,13,8480.0,0.14429337963347383,5.323910494962926,TIME_LIMIT,1022,0,0,78,10
2,13,8565.0,0.14429337963347383,5.323910494962926,TIME_LIMIT,1070,0,0,122,39
2,13,8672.0,0.16177441823586192,5.323910494962926,TIME_LIMIT,1152,0,0,76,14
2,13,8750.0,0.16177441823586192,5.323910494962926,TIME_LIMIT,1199,0,0,122,41
2,13,8886.0,0.17888794921272105,5.323910494962926,TIME_LIMIT,1285,0,0,82,6
2,13,8963.0,0.17888794921272105,5.323910494962926,TIME_LIMIT,1333,0,0,118,35
2,13,9067.0,0.19709477338078568,5.323910494962926,TIME_LIMIT,1407,0,0,73,9
2,13,9164.0,0.19709477338078568,5.323910494962926,TIME_LIMIT,1460,0,0,129,32
2,13,9276.0,0.21718706466911328,5.323910494962926,TIME_LIMIT,1536,0,0,87,12
2,13,9390.0,0.21718706466911328,5.323910494962926,TIME_LIMIT,1587,0,0,133,38
2,13,9517.0,0.23863305473970575,5.323910494962926,TIME_LIMIT,1669,0,0,75,10
2,13,9627.0,0.23863305473970575,5.323910494962926,TIME_LIMIT,1722,0,0,122,40
2,13,9781.0,0.2616518506211524,5.323910494962926,TIME_LIMIT,1814,0,0,86,8
2,13,9893.0,0.2616518506211524,5.323910494962926,TIME_LIMIT,1865,0,0,118,41
2,13,10050.0,0.2884905390011891,5.323910494962926,TIME_LIMIT,1952,0,0,96,15
2,13,10221.0,0.2884905390011891,5.323910494962926,TIME_LIMIT,2016,0,0,122,44
2,13,10388.0,0.3230094277921453,5.323910494962926,TIME_LIMIT,2107,0,0,88,11
2,13,10532.0,0.3230094277921453,5.323910494962926,TIME_LIMIT,2165,0,0,100,33
2,13,10726.0,0.37821378724869015,5.323910494962926,TIME_LIMIT,2259,0,0,97,12
2,13,10876.0,0.37821378724869015,5.323910494962926,TIME_LIMIT,2329,0,0,72,21
2,13,11057.0,0.4094195816709467,5.323910494962926,TIME_LIMIT,2416,0,0,99,27
2,13,11112.0,0.4094195816709467,5.323910494962926,TIME_LIMIT,2464,0,0,78,4
