seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
4,15,5860.0,-0.006081274766074862,6.389326361891973,TIME_LIMIT,85,0,0,63,0
4,15,7458.0,-0.006081274766074862,6.389326361891973,TIME_LIMIT,134,0,0,91,3
4,15,8475.0,0.0077440298616867475,6.389326361891973,TIME_LIMIT,213,0,0,72,0
4,15,9149.0,0.0077440298616867475,6.389326361891973,TIME_LIMIT,261,0,0,102,9
4,15,10181.0,0.01940659410961463,6.389326361891973,TIME_LIMIT,343,0,0,68,0
4,15,10909.0,0.01940659410961463,6.389326361891973,TIME_LIMIT,394,0,0,125,11
4,15,11948.0,0.03170382843736901,6.389326361891973,TIME_LIMIT,474,0,0,74,3
4,15,12665.0,0.03170382843736901,6.389326361891973,TIME_LIMIT,523,0,0,139,14
4,15,13790.0,0.0426082850684993,6.389326361891973,TIME_LIMIT,607,0,0,72,1
4,15,14677.0,0.0426082850684993,6.389326361891973,TIME_LIMIT,666,0,0,145,19
4,15,15917.0,0.056471654496172044,6.389326361891973,TIME_LIMIT,758,0,0,88,2
4,15,16616.0,0.056471654496172044,6.389326361891973,TIME_LIMIT,803,0,0,146,19
4,15,17700.0,0.0707691738396014,6.389326361891973,TIME_LIMIT,883,0,0,87,8
4,15,18604.0,0.0707691738396014,6.389326361891973,TIME_LIMIT,942,0,0,157,21
4,15,19958.0,0.08930930731635006,6.389326361891973,TIME_LIMIT,1039,0,0,90,8
4,15,20865.0,0.08930930731635006,6.389326361891973,TIME_LIMIT,1097,0,0,172,25
4,15,22228.0,0.10294777115436582,6.389326361891973,TIME_LIMIT,1196,0,0,97,10
4,15,23124.0,0.10294777115436582,6.389326361891973,TIME_LIMIT,1252,0,0,172,33
4,15,24533.0,0.11982299727163125,6.389326361891973,TIME_LIMIT,1354,0,0,103,4
4,15,25641.0,0.11982299727163125,6.389326361891973,TIME_LIMIT,1423,0,0,159,44
4,15,27090.0,0.1416080444940405,6.389326361891973,TIME_LIMIT,1525,0,0,106,2
4,15,28186.0,0.1416080444940405,6.389326361891973,TIME_LIMIT,1595,0,0,151,43
4,15,29677.0,0.1634847186618501,6.389326361891973,TIME_LIMIT,1700,0,0,116,16
4,15,30736.0,0.1634847186618501,6.389326361891973,TIME_LIMIT,1765,0,0,147,43
