seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
7,15,8124.0,-0.007399626760466604,6.327996636504778,TIME_LIMIT,85,0,0,63,0
7,15,10542.0,-0.007399626760466604,6.327996636504778,TIME_LIMIT,139,0,0,86,3
7,15,12051.0,0.008965128603951841,6.327996636504778,TIME_LIMIT,221,0,0,74,0
7,15,13192.0,0.008965128603951841,6.327996636504778,TIME_LIMIT,274,0,0,114,6
7,15,14785.0,0.023182214361434188,6.327996636504778,TIME_LIMIT,356,0,0,75,2
7,15,15760.0,0.023182214361434188,6.327996636504778,TIME_LIMIT,402,0,0,116,7
7,15,17454.0,0.03541779654637062,6.327996636504778,TIME_LIMIT,489,0,0,79,1
7,15,18451.0,0.03541779654637062,6.327996636504778,TIME_LIMIT,535,0,0,122,11
7,15,20247.0,0.04778440078013022,6.327996636504778,TIME_LIMIT,621,0,0,93,8
7,15,21508.0,0.04778440078013022,6.327996636504778,TIME_LIMIT,671,0,0,130,12
7,15,23669.0,0.060873195505032056,6.327996636504778,TIME_LIMIT,764,0,0,98,5
7,15,24867.0,0.060873195505032056,6.327996636504778,TIME_LIMIT,815,0,0,149,18
7,15,27194.0,0.07328949373084911,6.327996636504778,TIME_LIMIT,915,0,0,102,5
7,15,28671.0,0.07328949373084911,6.327996636504778,TIME_LIMIT,975,0,0,156,26
7,15,31024.0,0.08780871325448757,6.327996636504778,TIME_LIMIT,1081,0,0,95,2
7,15,32327.0,0.08780871325448757,6.327996636504778,TIME_LIMIT,1139,0,0,166,31
7,15,34452.0,0.10287306433709041,6.327996636504778,TIME_LIMIT,1236,0,0,105,4
7,15,36249.0,0.10287306433709041,6.327996636504778,TIME_LIMIT,1302,0,0,171,40
7,15,38557.0,0.12007422302064324,6.327996636504778,TIME_LIMIT,1412,0,0,104,9
7,15,39584.0,0.12007422302064324,6.327996636504778,TIME_LIMIT,1470,0,0,174,50
7,15,41684.0,0.13224292312287533,6.327996636504778,TIME_LIMIT,1568,0,0,107,7
7,15,43126.0,0.13224292312287533,6.327996636504778,TIME_LIMIT,1622,0,0,181,54
7,15,45596.0,0.14515037632284963,6.327996636504778,TIME_LIMIT,1732,0,0,109,10
7,15,47100.0,0.14515037632284963,6.327996636504778,TIME_LIMIT,1793,0,0,185,54
7,15,49268.0,0.15703841384635803,6.327996636504778,TIME_LIMIT,1903,0,0,109,5
7,15,50937.0,0.15703841384635803,6.327996636504778,TIME_LIMIT,1969,0,0,190,55
7,15,53427.0,0.16872492136358067,6.327996636504778,TIME_LIMIT,2074,0,0,107,12
7,15,55083.0,0.16872492136358067,6.327996636504778,TIME_LIMIT,2134,0,0,187,61
7,15,57514.0,0.18143446109089628,6.327996636504778,TIME_LIMIT,2250,0,0,129,9
7,15,59085.0,0.18143446109089628,6.327996636504778,TIME_LIMIT,2312,0,0,176,71
7,15,61528.0,0.19532237465582203,6.327996636504778,TIME_LIMIT,2432,0,0,122,10
7,15,63227.0,0.19532237465582203,6.327996636504778,TIME_LIMIT,2494,0,0,186,74
7,15,65959.0,0.21101484196232914,6.327996636504778,TIME_LIMIT,2612,0,0,119,17
7,15,67801.0,0.21101484196232914,6.327996636504778,TIME_LIMIT,2680,0,0,179,76
7,15,70588.0,0.22427683523789696,6.327996636504778,TIME_LIMIT,2802,0,0,107,12
7,15,72766.0,0.22427683523789696,6.327996636504778,TIME_LIMIT,2881,0,0,187,82
7,15,75573.0,0.24142733563669466,6.327996636504778,TIME_LIMIT,3009,0,0,129,23
7,15,77883.0,0.24142733563669466,6.327996636504778,TIME_LIMIT,3095,0,0,178,86
7,15,80641.0,0.2631043680507882,6.327996636504778,TIME_LIMIT,3217,0,0,125,16
7,15,82848.0,0.2631043680507882,6.327996636504778,TIME_LIMIT,3292,0,0,164,67
7,15,85556.0,0.2950950491992104,6.327996636504778,TIME_LIMIT,3416,0,0,140,27
7,15,88064.0,0.2950950491992104,6.327996636504778,TIME_LIMIT,3506,0,0,149,65
7,15,90779.0,0.3461386803016497,6.327996636504778,TIME_LIMIT,3625,0,0,138,36
7,15,93338.0,0.3461386803016497,6.327996636504778,TIME_LIMIT,3727,0,0,98,58
7,15,95851.0,0.428619217951899,6.327996636504778,TIME_LIMIT,3846,0,0,141,33
7,15,96729.0,0.428619217951899,6.327996636504778,TIME_LIMIT,3893,0,0,93,1
7,15,98168.0,0.44017792516572857,6.327996636504778,TIME_LIMIT,3976,0,0,72,0
7,15,100662.0,0.44017792516572857,6.327996636504778,TIME_LIMIT,4087,0,0,157,67
7,15,102840.0,0.44367931874630756,6.327996636504778,TIME_LIMIT,4184,0,0,144,40
7,15,103871.0,0.44367931874630756,6.327996636504778,TIME_LIMIT,4234,0,0,106,6
7,15,104989.0,0.45285849942605405,6.327996636504778,TIME_LIMIT,4303,0,0,66,0
7,15,106084.0,0.45285849942605405,6.327996636504778,TIME_LIMIT,4360,0,0,102,3
7,15,107503.0,0.4595935120796467,6.327996636504778,TIME_LIMIT,4441,0,0,69,0
7,15,108441.0,0.4595935120796467,6.327996636504778,TIME_LIMIT,4487,0,0,118,9
7,15,109915.0,0.4683980953568736,6.327996636504778,TIME_LIMIT,4566,0,0,77,4
7,15,111013.0,0.4683980953568736,6.327996636504778,TIME_LIMIT,4617,0,0,103,2
7,15,112457.0,0.4686218045562919,6.327996636504778,TIME_LIMIT,4696,0,0,65,0
7,15,113153.0,0.4686218045562919,6.327996636504778,TIME_LIMIT,4739,0,0,117,6
7,15,114286.0,0.4730457683517192,6.327996636504778,TIME_LIMIT,4821,0,0,72,0
7,15,115488.0,0.4730457683517192,6.327996636504778,TIME_LIMIT,4874,0,0,128,19
7,15,116844.0,0.4757597469413119,6.327996636504778,TIME_LIMIT,4952,0,0,77,2
7,15,117883.0,0.4757597469413119,6.327996636504778,TIME_LIMIT,5002,0,0,100,18
7,15,119270.0,0.48071425441699606,6.327996636504778,TIME_LIMIT,5083,0,0,68,0
7,15,120435.0,0.48071425441699606,6.327996636504778,TIME_LIMIT,5132,0,0,123,9
7,15,121973.0,0.48286191827333313,6.327996636504778,TIME_LIMIT,5217,0,0,73,1
7,15,123031.0,0.48286191827333313,6.327996636504778,TIME_LIMIT,5266,0,0,126,7
7,15,124358.0,0.48526925867107423,6.327996636504778,TIME_LIMIT,5341,0,0,70,1
7,15,125612.0,0.48526925867107423,6.327996636504778,TIME_LIMIT,5393,0,0,142,24
7,15,127341.0,0.4876741745075267,6.327996636504778,TIME_LIMIT,5484,0,0,89,5
7,15,128690.0,0.4876741745075267,6.327996636504778,TIME_LIMIT,5539,0,0,114,10
7,15,130380.0,0.48913949142639085,6.327996636504778,TIME_LIMIT,5627,0,0,66,0
7,15,131726.0,0.48913949142639085,6.327996636504778,TIME_LIMIT,5683,0,0,115,26
7,15,133533.0,0.49572852784763205,6.327996636504778,TIME_LIMIT,5776,0,0,87,3
7,15,134705.0,0.49572852784763205,6.327996636504778,TIME_LIMIT,5825,0,0,129,16
7,15,136487.0,0.496712871077825,6.327996636504778,TIME_LIMIT,5915,0,0,94,3
7,15,137389.0,0.496712871077825,6.327996636504778,TIME_LIMIT,5972,0,0,138,11
7,15,138523.0,0.4989077831316796,6.327996636504778,TIME_LIMIT,6058,0,0,75,1
7,15,139410.0,0.4989077831316796,6.327996636504778,TIME_LIMIT,6116,0,0,146,39
7,15,140637.0,0.5014058514483245,6.327996636504778,TIME_LIMIT,6205,0,0,84,5
7,15,141580.0,0.5014058514483245,6.327996636504778,TIME_LIMIT,6261,0,0,112,14
7,15,142992.0,0.5019305671357517,6.327996636504778,TIME_LIMIT,6363,0,0,88,1
7,15,144001.0,0.5019305671357517,6.327996636504778,TIME_LIMIT,6418,0,0,136,15
7,15,145188.0,0.5056885051451575,6.327996636504778,TIME_LIMIT,6505,0,0,90,2
7,15,145933.0,0.5056885051451575,6.327996636504778,TIME_LIMIT,6554,0,0,126,27
7,15,147121.0,0.508555929229465,6.327996636504778,TIME_LIMIT,6647,0,0,84,3
7,15,148001.0,0.508555929229465,6.327996636504778,TIME_LIMIT,6703,0,0,114,12
7,15,149376.0,0.5111868401628868,6.327996636504778,TIME_LIMIT,6800,0,0,85,3
7,15,150111.0,0.5111868401628868,6.327996636504778,TIME_LIMIT,6845,0,0,134,17
7,15,151314.0,0.512719536701035,6.327996636504778,TIME_LIMIT,6930,0,0,90,3
7,15,152133.0,0.512719536701035,6.327996636504778,TIME_LIMIT,6980,0,0,136,18
7,15,153186.0,0.5132586994963447,6.327996636504778,TIME_LIMIT,7057,0,0,76,3
7,15,154240.0,0.5132586994963447,6.327996636504778,TIME_LIMIT,7118,0,0,136,15
