seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
4,9,6465.0,-0.007752414302552161,3.568505577548068,Time limit reached,47,0,0,32,0
4,9,7775.0,-0.007752414302552161,3.568505577548068,Time limit reached,74,0,0,40,3
4,9,7785.0,0.016522397426732113,3.568505577548068,Time limit reached,114,0,0,32,0
4,9,7791.0,0.016522397426732113,3.568505577548068,Time limit reached,140,0,0,35,5
4,9,7801.0,0.04005075251723396,3.568505577548068,Time limit reached,179,0,0,30,1
4,9,7843.0,0.04005075251723396,3.568505577548068,Time limit reached,206,0,0,41,6
4,9,7855.0,0.06729816129529295,3.568505577548068,Time limit reached,242,0,0,37,2
4,9,7866.0,0.06729816129529295,3.568505577548068,Time limit reached,273,0,0,49,8
4,9,7879.0,0.09395056068556067,3.568505577548068,Time limit reached,311,0,0,30,3
4,9,7908.0,0.09395056068556067,3.568505577548068,Time limit reached,346,0,0,57,9
4,9,7920.0,0.12783528542246184,3.568505577548068,Time limit reached,388,0,0,32,3
4,9,7934.0,0.12783528542246184,3.568505577548068,Time limit reached,414,0,0,50,11
4,9,7947.0,0.1724725847567198,3.568505577548068,Time limit reached,457,0,0,39,3
4,9,7961.0,0.1724725847567198,3.568505577548068,Time limit reached,483,0,0,40,16
4,9,7979.0,0.2241562845509754,3.568505577548068,Time limit reached,523,0,0,37,4
4,9,7993.0,0.2241562845509754,3.568505577548068,Time limit reached,554,0,0,33,17
4,9,8013.0,0.291395813702428,3.568505577548068,Time limit reached,596,0,0,40,4
4,9,8028.0,0.291395813702428,3.568505577548068,Time limit reached,630,0,0,32,10
4,9,8042.0,0.3988465586671544,3.568505577548068,Time limit reached,667,0,0,40,9
4,9,8060.0,0.3988465586671544,3.568505577548068,Time limit reached,702,0,0,43,13
4,9,8077.0,0.42207475530174215,3.568505577548068,Time limit reached,742,0,0,46,14
4,9,8085.0,0.42207475530174215,3.568505577548068,Time limit reached,769,0,0,42,3
4,9,8093.0,0.449238217062127,3.568505577548068,Time limit reached,806,0,0,23,0
4,9,8104.0,0.449238217062127,3.568505577548068,Time limit reached,831,0,0,35,3
4,9,8112.0,0.45030606184184474,3.568505577548068,Time limit reached,861,0,0,21,0
4,9,8119.0,0.45030606184184474,3.568505577548068,Time limit reached,882,0,0,39,5
4,9,8128.0,0.4784904807368636,3.568505577548068,Time limit reached,916,0,0,27,0
4,9,8137.0,0.4784904807368636,3.568505577548068,Time limit reached,941,0,0,32,6
4,9,8143.0,0.4814744322564694,3.568505577548068,Time limit reached,969,0,0,22,0
4,9,8153.0,0.4814744322564694,3.568505577548068,Time limit reached,991,0,0,41,6
4,9,8165.0,0.48738695490709033,3.568505577548068,Time limit reached,1028,0,0,29,2
4,9,8177.0,0.48738695490709033,3.568505577548068,Time limit reached,1056,0,0,45,4
4,9,8187.0,0.49883325838305204,3.568505577548068,Time limit reached,1094,0,0,27,0
4,9,8202.0,0.49883325838305204,3.568505577548068,Time limit reached,1122,0,0,39,3
4,9,8211.0,0.5101022506239256,3.568505577548068,Time limit reached,1158,0,0,27,0
4,9,8220.0,0.5101022506239256,3.568505577548068,Time limit reached,1186,0,0,42,5
4,9,8230.0,0.5121004875581963,3.568505577548068,Time limit reached,1220,0,0,25,1
4,9,8241.0,0.5121004875581963,3.568505577548068,Time limit reached,1249,0,0,38,7
4,9,8252.0,0.5122194674389101,3.568505577548068,Time limit reached,1281,0,0,30,2
4,9,8262.0,0.5122194674389101,3.568505577548068,Time limit reached,1306,0,0,37,6
4,9,8271.0,0.5151649833589692,3.568505577548068,Time limit reached,1338,0,0,26,0
4,9,8282.0,0.5151649833589692,3.568505577548068,Time limit reached,1365,0,0,38,6
4,9,8294.0,0.5161539033354172,3.568505577548068,Time limit reached,1400,0,0,29,0
4,9,8305.0,0.5161539033354172,3.568505577548068,Time limit reached,1427,0,0,41,7
4,9,8314.0,0.5262915395891156,3.568505577548068,Time limit reached,1463,0,0,25,1
4,9,8328.0,0.5262915395891156,3.568505577548068,Time limit reached,1492,0,0,40,2
4,9,8338.0,0.5362097754574111,3.568505577548068,Time limit reached,1525,0,0,27,1
4,9,8355.0,0.5362097754574111,3.568505577548068,Time limit reached,1552,0,0,41,12
4,9,8364.0,0.5435375972483152,3.568505577548068,Time limit reached,1590,0,0,26,0
4,9,8376.0,0.5435375972483152,3.568505577548068,Time limit reached,1617,0,0,40,8
4,9,8390.0,0.5450283443582976,3.568505577548068,Time limit reached,1655,0,0,28,2
4,9,8403.0,0.5450283443582976,3.568505577548068,Time limit reached,1682,0,0,41,9
4,9,8416.0,0.5559104127903851,3.568505577548068,Time limit reached,1714,0,0,30,7
4,9,8426.0,0.5559104127903851,3.568505577548068,Time limit reached,1739,0,0,37,6
4,9,8437.0,0.5597987524664685,3.568505577548068,Time limit reached,1773,0,0,27,2
4,9,8450.0,0.5597987524664685,3.568505577548068,Time limit reached,1799,0,0,37,3
4,9,8461.0,0.5611332191860142,3.568505577548068,Time limit reached,1831,0,0,29,6
4,9,8473.0,0.5611332191860142,3.568505577548068,Time limit reached,1856,0,0,39,5
4,9,8482.0,0.5647700756945304,3.568505577548068,Time limit reached,1890,0,0,32,3
4,9,8493.0,0.5647700756945304,3.568505577548068,Time limit reached,1918,0,0,39,5
4,9,8507.0,0.5663140942724372,3.568505577548068,Time limit reached,1955,0,0,29,1
4,9,8520.0,0.5663140942724372,3.568505577548068,Time limit reached,1983,0,0,36,8
4,9,8532.0,0.5756194235061778,3.568505577548068,Time limit reached,2020,0,0,27,2
4,9,8542.0,0.5756194235061778,3.568505577548068,Time limit reached,2044,0,0,40,9
4,9,8558.0,0.5843631613090083,3.568505577548068,Time limit reached,2080,0,0,31,2
4,9,8569.0,0.5843631613090083,3.568505577548068,Time limit reached,2103,0,0,34,9
4,9,8579.0,0.5926299017733967,3.568505577548068,Time limit reached,2139,0,0,27,1
4,9,8591.0,0.5926299017733967,3.568505577548068,Time limit reached,2165,0,0,43,6
4,9,8606.0,0.6027826768586362,3.568505577548068,Time limit reached,2202,0,0,29,4
4,9,8619.0,0.6027826768586362,3.568505577548068,Time limit reached,2228,0,0,33,6
4,9,8629.0,0.6032000006481165,3.568505577548068,Time limit reached,2257,0,0,34,9
4,9,8639.0,0.6032000006481165,3.568505577548068,Time limit reached,2283,0,0,43,5
4,9,8648.0,0.6067319712862609,3.568505577548068,Time limit reached,2319,0,0,26,1
4,9,8665.0,0.6067319712862609,3.568505577548068,Time limit reached,2348,0,0,40,4
4,9,8675.0,0.6099759378685584,3.568505577548068,Time limit reached,2378,0,0,27,1
4,9,8687.0,0.6099759378685584,3.568505577548068,Time limit reached,2405,0,0,34,4
4,9,8694.0,0.6187170095174437,3.568505577548068,Time limit reached,2432,0,0,27,4
4,9,8710.0,0.6187170095174437,3.568505577548068,Time limit reached,2461,0,0,29,6
4,9,8722.0,0.6232080055213438,3.568505577548068,Time limit reached,2497,0,0,31,3
4,9,8734.0,0.6232080055213438,3.568505577548068,Time limit reached,2526,0,0,37,10
4,9,8745.0,0.6241353475242706,3.568505577548068,Time limit reached,2561,0,0,30,2
4,9,8763.0,0.6241353475242706,3.568505577548068,Time limit reached,2591,0,0,35,13
4,9,8774.0,0.625894795626493,3.568505577548068,Time limit reached,2622,0,0,33,4
4,9,8786.0,0.625894795626493,3.568505577548068,Time limit reached,2650,0,0,44,7
4,9,8803.0,0.6263550664451822,3.568505577548068,Time limit reached,2689,0,0,28,1
4,9,8813.0,0.6263550664451822,3.568505577548068,Time limit reached,2716,0,0,41,8
4,9,8825.0,0.6530487983345012,3.568505577548068,Time limit reached,2753,0,0,30,1
4,9,8837.0,0.6530487983345012,3.568505577548068,Time limit reached,2784,0,0,42,11
4,9,8854.0,0.6560689570983198,3.568505577548068,Time limit reached,2826,0,0,26,2
4,9,8869.0,0.6560689570983198,3.568505577548068,Time limit reached,2856,0,0,46,11
4,9,8882.0,0.6591074368109126,3.568505577548068,Time limit reached,2897,0,0,29,2
4,9,8893.0,0.6591074368109126,3.568505577548068,Time limit reached,2924,0,0,24,4
4,9,8907.0,0.6672701531736889,3.568505577548068,Time limit reached,2956,0,0,36,5
4,9,8921.0,0.6672701531736889,3.568505577548068,Time limit reached,2982,0,0,40,5
4,9,8935.0,0.6756348933236113,3.568505577548068,Time limit reached,3019,0,0,28,4
4,9,8948.0,0.6756348933236113,3.568505577548068,Time limit reached,3047,0,0,27,1
4,9,8962.0,0.6815491866574184,3.568505577548068,Time limit reached,3085,0,0,32,2
4,9,8976.0,0.6815491866574184,3.568505577548068,Time limit reached,3113,0,0,41,8
4,9,8987.0,0.6820538526224688,3.568505577548068,Time limit reached,3148,0,0,30,2
4,9,9002.0,0.6820538526224688,3.568505577548068,Time limit reached,3179,0,0,28,6
4,9,9014.0,0.6830670271747387,3.568505577548068,Time limit reached,3210,0,0,33,7
4,9,9027.0,0.6830670271747387,3.568505577548068,Time limit reached,3239,0,0,51,13
4,9,9043.0,0.6867598387405001,3.568505577548068,Time limit reached,3281,0,0,32,1
4,9,9060.0,0.6867598387405001,3.568505577548068,Time limit reached,3312,0,0,24,12
4,9,9072.0,0.690566775925906,3.568505577548068,Time limit reached,3345,0,0,29,2
