seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
6,6,5082.0,-0.009518498995464949,1.9710131012268914,OPTIMAL,27,0,0,14,0
6,6,6091.0,-0.009518498995464949,1.9710131012268914,OPTIMAL,48,0,0,16,0
6,6,6092.0,0.0801672858924966,1.9710131012268914,OPTIMAL,66,0,0,12,0
6,6,6094.0,0.0801672858924966,1.9710131012268914,OPTIMAL,84,0,0,19,0
6,6,6095.0,0.1685118527707325,1.9710131012268914,OPTIMAL,100,0,0,11,2
6,6,6095.0,0.1685118527707325,1.9710131012268914,OPTIMAL,114,0,0,16,2
6,6,6097.0,0.2592245174446207,1.9710131012268914,OPTIMAL,136,0,0,13,1
6,6,6098.0,0.2592245174446207,1.9710131012268914,OPTIMAL,153,0,0,10,2
6,6,6099.0,0.3296579799400024,1.9710131012268914,OPTIMAL,171,0,0,14,0
6,6,6100.0,0.3296579799400024,1.9710131012268914,OPTIMAL,182,0,0,13,0
6,6,6100.0,0.38933602679570295,1.9710131012268914,OPTIMAL,195,0,0,7,0
6,6,6101.0,0.38933602679570295,1.9710131012268914,OPTIMAL,213,0,0,13,3
6,6,6102.0,0.4149330424392451,1.9710131012268914,OPTIMAL,228,0,0,15,4
6,6,6103.0,0.4149330424392451,1.9710131012268914,OPTIMAL,241,0,0,9,2
6,6,6104.0,0.43129845013821416,1.9710131012268914,OPTIMAL,257,0,0,10,0
6,6,6105.0,0.43129845013821416,1.9710131012268914,OPTIMAL,272,0,0,13,1
6,6,6105.0,0.5094955669965938,1.9710131012268914,OPTIMAL,285,0,0,8,1
6,6,6106.0,0.5094955669965938,1.9710131012268914,OPTIMAL,299,0,0,8,2
6,6,6107.0,0.5190345694566045,1.9710131012268914,OPTIMAL,310,0,0,9,0
6,6,6108.0,0.5190345694566045,1.9710131012268914,OPTIMAL,324,0,0,12,1
6,6,6109.0,0.5382942973930788,1.9710131012268914,OPTIMAL,338,0,0,7,2
6,6,6110.0,0.5382942973930788,1.9710131012268914,OPTIMAL,354,0,0,14,3
6,6,6110.0,0.6091023993124243,1.9710131012268914,OPTIMAL,368,0,0,8,1
6,6,6112.0,0.6091023993124243,1.9710131012268914,OPTIMAL,383,0,0,10,4
6,6,6112.0,0.6156061396255139,1.9710131012268914,OPTIMAL,399,0,0,8,0
6,6,6113.0,0.6156061396255139,1.9710131012268914,OPTIMAL,411,0,0,7,1
6,6,6114.0,0.6264824181186675,1.9710131012268914,OPTIMAL,428,0,0,9,1
6,6,6115.0,0.6264824181186675,1.9710131012268914,OPTIMAL,442,0,0,15,1
6,6,6116.0,0.6575382597273904,1.9710131012268914,OPTIMAL,456,0,0,7,0
6,6,6117.0,0.6575382597273904,1.9710131012268914,OPTIMAL,468,0,0,8,3
6,6,6118.0,0.6799517566968891,1.9710131012268914,OPTIMAL,480,0,0,8,1
6,6,6119.0,0.6799517566968891,1.9710131012268914,OPTIMAL,498,0,0,13,5
6,6,6119.0,0.6977301616081728,1.9710131012268914,OPTIMAL,511,0,0,7,0
6,6,6121.0,0.6977301616081728,1.9710131012268914,OPTIMAL,527,0,0,12,3
6,6,6121.0,0.703678782176419,1.9710131012268914,OPTIMAL,536,0,0,7,0
6,6,6122.0,0.703678782176419,1.9710131012268914,OPTIMAL,547,0,0,7,0
6,6,6122.0,0.7168073876380576,1.9710131012268914,OPTIMAL,556,0,0,3,0
6,6,6124.0,0.7168073876380576,1.9710131012268914,OPTIMAL,570,0,0,14,1
6,6,6124.0,0.7291334042114443,1.9710131012268914,OPTIMAL,584,0,0,8,1
6,6,6126.0,0.7291334042114443,1.9710131012268914,OPTIMAL,599,0,0,14,3
6,6,6151.0,0.7523159195537361,1.9710131012268914,OPTIMAL,615,0,0,7,0
